Split_width(g),dis_b/w_rings(d),Freq [GHz],s11,vswr
2,0.6,19.26,-13.43462803,3.756730797
2,0.6,19.32,-13.47475197,3.738875855
2,0.6,19.38,-13.51923806,3.719184979
2,0.6,19.44,-13.56807996,3.697692668
2,0.6,19.5,-13.62126534,3.674438664
2,0.6,19.56,-13.67877332,3.649468858
2,0.6,19.62,-13.7405717,3.622836198
2,0.6,19.68,-13.80661395,3.594601607
2,0.6,19.74,-13.87683604,3.56483488
2,0.6,19.8,-13.95115299,3.533615564
2,0.6,19.86,-14.02945531,3.501033788
2,0.6,19.92,-14.11160518,3.467191031
2,0.6,19.98,-14.19743263,3.432200799
2,0.6,20.04,-14.28673152,3.396189193
2,0.6,20.1,-14.37925564,3.35929533
2,0.6,20.16,-14.4747149,3.321671588
2,0.6,20.22,-14.57277178,3.283483653
2,0.6,20.28,-14.6730382,3.244910319
2,0.6,20.34,-14.77507301,3.206143018
2,0.6,20.4,-14.87838029,3.167385053
2,0.6,20.46,-14.98240875,3.128850496
2,0.6,20.52,-15.08655244,3.090762729
2,0.6,20.58,-15.19015303,3.053352632
2,0.6,20.64,-15.29250401,3.016856381
2,0.6,20.7,-15.39285684,2.981512897
2,0.6,20.76,-15.49042942,2.947560945
2,0.6,20.82,-15.58441674,2.915235942
2,0.6,20.88,-15.67400384,2.884766525
2,0.6,20.94,-15.75838071,2.856370959
2,0.6,21,-15.83675886,2.8302535
2,0.6,21.06,-15.90838904,2.806600812
2,0.6,21.12,-15.97257928,2.785578582
2,0.6,21.18,-16.02871255,2.767328466
2,0.6,21.24,-16.07626307,2.751965488
2,0.6,21.3,-16.11481037,2.739576026
2,0.6,21.36,-16.14405032,2.73021647
2,0.6,21.42,-16.1638024,2.723912625
2,0.6,21.48,-16.17401282,2.720659881
2,0.6,21.54,-16.1747533,2.72042414
2,0.6,21.6,-16.16621571,2.723143453
2,0.6,21.66,-16.14870286,2.728730264
2,0.6,21.72,-16.12261626,2.737074163
2,0.6,21.78,-16.08844144,2.748045002
2,0.6,21.84,-16.04673192,2.76149623
2,0.6,21.9,-15.99809249,2.777268323
2,0.6,21.96,-15.94316278,2.795192162
2,0.6,22.02,-15.88260176,2.815092264
2,0.6,22.08,-15.81707356,2.836789768
2,0.6,22.14,-15.74723521,2.860105123
2,0.6,22.2,-15.67372624,2.884860428
2,0.6,22.26,-15.59716042,2.910881417
2,0.6,22.32,-15.51811944,2.937999065
2,0.6,22.38,-15.43714843,2.966050865
2,0.6,22.44,-15.35475316,2.99488176
2,0.6,22.5,-15.27139868,3.02434479
2,0.6,22.56,-15.18750908,3.054301475
2,0.6,22.62,-15.10346827,3.084621977
2,0.6,22.68,-15.01962149,3.115185064
2,0.6,22.74,-14.93627732,3.145877932
2,0.6,22.8,-14.85371017,3.176595892
2,0.6,22.86,-14.77216288,3.207241965
2,0.6,22.92,-14.69184957,3.237726409
2,0.6,22.98,-14.61295846,3.267966186
2,0.6,23.04,-14.53565468,3.297884402
2,0.6,23.1,-14.46008299,3.327409729
2,0.6,23.16,-14.38637038,3.356475814
2,0.6,23.22,-14.31462856,3.385020697
2,0.6,23.28,-14.24495625,3.412986239
2,0.6,23.34,-14.17744131,3.440317563
2,0.6,23.4,-14.11216273,3.466962522
2,0.6,23.46,-14.04919242,3.492871191
2,0.6,23.52,-13.98859684,3.517995397
2,0.6,23.58,-13.93043852,3.54228827
2,0.6,23.64,-13.87477732,3.565703846
2,0.6,23.7,-13.82167165,3.588196704
2,0.6,23.76,-13.77117944,3.609721651
2,0.6,23.82,-13.72335904,3.630233458
2,0.6,23.88,-13.67826992,3.649686651
2,0.6,23.94,-13.63597324,3.668035367
2,0.6,24,-13.59653224,3.685233277
2,0.6,24.06,-13.56001245,3.701233585
2,0.6,24.12,-13.52648179,3.715989116
2,0.6,24.18,-13.49601036,3.729452497
2,0.6,24.24,-13.46867013,3.741576441
2,0.6,24.3,-13.44453434,3.752314147
2,0.6,24.36,-13.42367663,3.761619824
2,0.6,24.42,-13.40616997,3.769449338
2,0.6,24.48,-13.39208527,3.775761011
2,0.6,24.54,-13.38148967,3.780516538
2,0.6,24.6,-13.37444454,3.783682063
2,0.6,24.66,-13.37100316,3.785229373
2,0.6,24.72,-13.37120809,3.785137214
2,0.6,24.78,-13.37508827,3.783392706
2,0.6,24.84,-13.38265585,3.779992823
2,0.6,24.9,-13.39390281,3.774945902
2,0.6,24.96,-13.40879749,3.768273126
2,0.6,25.02,-13.42728111,3.760009931
2,0.6,25.08,-13.44926434,3.750207256
2,0.6,25.14,-13.47462419,3.738932576
2,0.6,25.2,-13.50320128,3.726270631
2,0.6,25.26,-13.53479775,3.712323779
2,0.6,25.32,-13.56917595,3.697211903
2,0.6,25.38,-13.60605806,3.681071816
2,0.6,25.44,-13.64512696,3.664056132
2,0.6,25.5,-13.68602825,3.646331568
2,0.6,25.56,-13.72837372,3.628076717
2,0.6,25.62,-13.77174613,3.609479314
2,0.6,25.68,-13.81570534,3.590733076
2,0.6,25.74,-13.85979561,3.572034222
2,0.6,25.8,-13.90355387,3.553577791
2,0.6,25.86,-13.94651865,3.535553916
2,0.6,25.92,-13.98823936,3.518144182
2,0.6,25.98,-14.02828544,3.501518235
2,0.6,26.04,-14.06625516,3.485830775
2,0.6,26.1,-14.10178346,3.471219029
2,0.6,26.16,-14.13454863,3.45780082
2,0.6,26.22,-14.16427758,3.445673252
2,0.6,26.28,-14.19074939,3.434912047
2,0.6,26.34,-14.21379726,3.425571512
2,0.6,26.4,-14.2333086,3.417685086
2,0.6,26.46,-14.24922367,3.411266394
2,0.6,26.52,-14.26153274,3.406310724
2,0.6,26.58,-14.2702721,3.402796825
2,0.6,26.64,-14.27551918,3.400688919
2,0.6,26.7,-14.27738712,3.399938845
2,0.6,26.76,-14.27601892,3.400488229
2,0.6,26.82,-14.27158165,3.402270611
2,0.6,26.88,-14.26426068,3.405213472
2,0.6,26.94,-14.25425438,3.409240102
2,0.6,27,-14.24176914,3.414271294
2,0.6,27.06,-14.22701508,3.420226823
2,0.6,27.12,-14.21020216,3.427026726
2,0.6,27.18,-14.19153712,3.434592367
2,0.6,27.24,-14.17122079,3.442847303
2,0.6,27.3,-14.14944612,3.451717964
2,0.6,27.36,-14.12639663,3.461134174
2,0.6,27.42,-14.10224531,3.471029511
2,0.6,27.48,-14.07715395,3.481341549
2,0.6,27.54,-14.0512728,3.492011986
2,0.6,27.6,-14.0247404,3.502986684
2,0.6,27.66,-13.99768382,3.514215638
2,0.6,27.72,-13.97021886,3.525652883
2,0.6,27.78,-13.94245054,3.537256362
2,0.6,27.84,-13.91447361,3.548987756
2,0.6,27.9,-13.8863731,3.560812297
2,0.6,27.96,-13.85822499,3.57269856
2,0.6,28.02,-13.83009682,3.584618255
2,0.6,28.08,-13.80204835,3.596546008
2,0.6,28.14,-13.77413216,3.60845915
2,0.6,28.2,-13.74639429,3.620337508
2,0.6,28.26,-13.71887482,3.632163202
2,0.6,28.32,-13.6916084,3.643920455
2,0.6,28.38,-13.66462478,3.655595409
2,0.6,28.44,-13.63794932,3.667175955
2,0.6,28.5,-13.6116034,3.678651569
2,0.6,28.56,-13.58560484,3.690013167
2,0.6,28.62,-13.55996832,3.701252963
2,0.6,28.68,-13.53470567,3.712364344
2,0.6,28.74,-13.50982622,3.72334175
2,0.6,28.8,-13.48533707,3.73418057
2,0.6,28.86,-13.46124336,3.74487704
2,0.6,28.92,-13.4375485,3.755428155
2,0.6,28.98,-13.41425439,3.765831587
2,0.6,29.04,-13.3913616,3.77608561
2,0.6,29.1,-13.36886951,3.786189037
2,0.6,29.16,-13.34677653,3.796141152
2,0.6,29.22,-13.32508019,3.805941661
2,0.6,29.28,-13.30377725,3.815590641
2,0.6,29.34,-13.28286386,3.825088492
2,0.6,29.4,-13.26233559,3.834435902
2,0.6,29.46,-13.24218757,3.843633805
2,0.6,29.52,-13.22241455,3.852683355
2,0.6,29.58,-13.20301094,3.861585891
2,0.6,29.64,-13.18397091,3.870342913
2,0.6,29.7,-13.16528842,3.878956061
2,0.6,29.76,-13.14695726,3.887427091
2,0.6,29.82,-13.12897112,3.895757855
2,0.6,29.88,-13.11132357,3.903950289
2,0.6,29.94,-13.09400816,3.912006396
2,0.6,30,-13.0770184,3.919928231
2,0.7,0,-0.006995291,67.90077071
2,0.7,0.06,-0.550864836,29.97889572
2,0.7,0.12,-0.890254115,25.81420543
2,0.7,0.18,-0.979978269,24.98176408
2,0.7,0.24,-1.0512089,24.37369829
2,0.7,0.3,-1.094301,24.02562839
2,0.7,0.36,-1.110170959,23.90090209
2,0.7,0.42,-1.103630673,23.95208544
2,0.7,0.48,-1.080141038,24.13846012
2,0.7,0.54,-1.044695723,24.42755179
2,0.7,0.6,-1.001585136,24.79274572
2,0.7,0.66,-0.954436669,25.21067731
2,0.7,0.72,-0.906306908,25.65925577
2,0.7,0.78,-0.859759938,26.11642975
2,0.7,0.84,-0.816921706,26.55967677
2,0.7,0.9,-0.779516718,26.96620446
2,0.7,0.96,-0.748896036,27.31383389
2,0.7,1.02,-0.726063928,27.58244448
2,0.7,1.08,-0.711707829,27.75570897
2,0.7,1.14,-0.706233654,27.82270124
2,0.7,1.2,-0.709806382,27.77891993
2,0.7,1.26,-0.722394353,27.62640391
2,0.7,1.32,-0.743815005,27.37289313
2,0.7,1.38,-0.773779667,27.03028145
2,0.7,1.44,-0.811935428,26.61277781
2,0.7,1.5,-0.857902751,26.13518206
2,0.7,1.56,-0.911308296,25.6115422
2,0.7,1.62,-0.971813055,25.05428573
2,0.7,1.68,-1.039136531,24.47378491
2,0.7,1.74,-1.113078041,23.87824893
2,0.7,1.8,-1.193536527,23.27382381
2,0.7,1.86,-1.280530444,22.66479999
2,0.7,1.92,-1.374219433,22.0538562
2,0.7,1.98,-1.474929705,21.44229575
2,0.7,2.04,-1.583185362,20.83025164
2,0.7,2.1,-1.699748317,20.21685066
2,0.7,2.16,-1.825670202,19.60033519
2,0.7,2.22,-1.962360665,18.97814539
2,0.7,2.28,-2.11167796,18.34696729
2,0.7,2.34,-2.276049896,17.70275369
2,0.7,2.4,-2.458636233,17.04072628
2,0.7,2.46,-2.663548023,16.35536977
2,0.7,2.52,-2.896145566,15.64043256
2,0.7,2.58,-3.163445627,14.88895445
2,0.7,2.64,-3.47468156,14.09335014
2,0.7,2.7,-3.842079596,13.24558847
2,0.7,2.76,-4.28194543,12.33751999
2,0.7,2.82,-4.816208637,11.36141675
2,0.7,2.88,-5.474675215,10.31079075
2,0.7,2.94,-6.298462496,9.181539767
2,0.7,3,-7.345632576,7.97341542
2,0.7,3.06,-8.701473363,6.691713266
2,0.7,3.12,-10.5000281,5.348996853
2,0.7,3.18,-12.97711725,3.966856965
2,0.7,3.24,-16.62894188,2.579724395
2,0.7,3.3,-22.77780829,1.263919074
2,0.7,3.36,-28.28737936,0.669406953
2,0.7,3.42,-20.42408707,1.659426827
2,0.7,3.48,-15.94793433,2.79363045
2,0.7,3.54,-13.24656279,3.841634451
2,0.7,3.6,-11.43843054,4.771513017
2,0.7,3.66,-10.16399887,5.574461382
2,0.7,3.72,-9.242651373,6.250376903
2,0.7,3.78,-8.570595356,6.803926193
2,0.7,3.84,-8.082890706,7.242508855
2,0.7,3.9,-7.736572924,7.574985891
2,0.7,3.96,-7.502068766,7.810899742
2,0.7,4.02,-7.358351763,7.960043436
2,0.7,4.08,-7.289976969,8.032263416
2,0.7,4.14,-7.285146628,8.037396777
2,0.7,4.2,-7.334387243,7.985261607
2,0.7,4.26,-7.429620534,7.885639051
2,0.7,4.32,-7.56351479,7.748206856
2,0.7,4.38,-7.729059698,7.582405438
2,0.7,4.44,-7.9193373,7.397237662
2,0.7,4.5,-8.127473301,7.201020605
2,0.7,4.56,-8.346750829,7.001119515
2,0.7,4.62,-8.570857111,6.803699535
2,0.7,4.68,-8.794217427,6.613529004
2,0.7,4.74,-9.012357225,6.433859894
2,0.7,4.8,-9.222229458,6.266398002
2,0.7,4.86,-9.422454844,6.111360472
2,0.7,4.92,-9.613447313,5.967604212
2,0.7,4.98,-9.797429197,5.83279884
2,0.7,5.04,-9.978371284,5.703614007
2,0.7,5.1,-10.16191335,5.57589384
2,0.7,5.16,-10.35532766,5.44480023
2,0.7,5.22,-10.56758243,5.304920384
2,0.7,5.28,-10.80954728,5.150352589
2,0.7,5.34,-11.09435731,4.974809595
2,0.7,5.4,-11.43790243,4.771817951
2,0.7,5.46,-11.85929109,4.535155611
2,0.7,5.52,-12.38083577,4.259778408
2,0.7,5.58,-13.02632779,3.943665704
2,0.7,5.64,-13.81439203,3.591291639
2,0.7,5.7,-14.73915141,3.219735613
2,0.7,5.76,-15.723412,2.868103767
2,0.7,5.82,-16.5404039,2.606551222
2,0.7,5.88,-16.81009887,2.525715966
2,0.7,5.94,-16.29888335,2.68120254
2,0.7,6,-15.22309378,3.041556773
2,0.7,6.06,-13.98248561,3.520539792
2,0.7,6.12,-12.82958394,4.037262503
2,0.7,6.18,-11.85347317,4.538334445
2,0.7,6.24,-11.06089783,4.995084061
2,0.7,6.3,-10.42916572,5.39567433
2,0.7,6.36,-9.929338342,5.738295646
2,0.7,6.42,-9.534736986,6.026369186
2,0.7,6.48,-9.223352367,6.265515829
2,0.7,6.54,-8.977942184,6.461819209
2,0.7,6.6,-8.78537716,6.620934493
2,0.7,6.66,-8.635850089,6.747699322
2,0.7,6.72,-8.522167561,6.846016683
2,0.7,6.78,-8.439183624,6.918869825
2,0.7,6.84,-8.383373837,6.968390935
2,0.7,6.9,-8.352528908,6.995943559
2,0.7,6.96,-8.345543921,7.002201237
2,0.7,7.02,-8.362281112,6.987218091
2,0.7,7.08,-8.40348641,6.950495602
2,0.7,7.14,-8.470739908,6.891056761
2,0.7,7.2,-8.566416326,6.807546111
2,0.7,7.26,-8.693620977,6.698383244
2,0.7,7.32,-8.856046761,6.562008173
2,0.7,7.38,-9.057664863,6.39726797
2,0.7,7.44,-9.302114402,6.203999224
2,0.7,7.5,-9.591601668,5.983847575
2,0.7,7.56,-9.925091245,5.741310978
2,0.7,7.62,-10.29566173,5.484865705
2,0.7,7.68,-10.68729565,5.227808619
2,0.7,7.74,-11.07231244,4.988157217
2,0.7,7.8,-11.41204175,4.786776409
2,0.7,7.86,-11.66388306,4.643265694
2,0.7,7.92,-11.79497225,4.570433876
2,0.7,7.98,-11.79597114,4.569883717
2,0.7,8.04,-11.6850176,4.631438334
2,0.7,8.1,-11.49883925,4.736773206
2,0.7,8.16,-11.27852813,4.864829203
2,0.7,8.22,-11.05906142,4.996199464
2,0.7,8.28,-10.86549898,5.115330355
2,0.7,8.34,-10.71380272,5.210904504
2,0.7,8.4,-10.61339514,5.275261252
2,0.7,8.46,-10.5697187,5.303533212
2,0.7,8.52,-10.58617544,5.292860802
2,0.7,8.58,-10.66540398,5.241815623
2,0.7,8.64,-10.8100426,5.150041382
2,0.7,8.7,-11.02314476,5.018070181
2,0.7,8.76,-11.30837928,4.847257186
2,0.7,8.82,-11.67011035,4.639777339
2,0.7,8.88,-12.11342655,4.39863489
2,0.7,8.94,-12.64417395,4.127647344
2,0.7,9,-13.26904216,3.831379441
2,0.7,9.06,-13.99575092,3.515019275
2,0.7,9.12,-14.83338404,3.184205868
2,0.7,9.18,-15.79291403,2.844833017
2,0.7,9.24,-16.88794441,2.502866283
2,0.7,9.3,-18.13563467,2.164219635
2,0.7,9.36,-19.55755265,1.834751785
2,0.7,9.42,-21.17943697,1.52047569
2,0.7,9.48,-23.02621784,1.228163392
2,0.7,9.54,-25.09970541,0.96673408
2,0.7,9.6,-27.30016062,0.750077337
2,0.7,9.66,-29.22745459,0.600681991
2,0.7,9.72,-30.09140825,0.543770571
2,0.7,9.78,-29.56923655,0.577487265
2,0.7,9.84,-28.3528726,0.664373557
2,0.7,9.9,-27.10731585,0.766938504
2,0.7,9.96,-26.08298723,0.863082027
2,0.7,10.02,-25.33455049,0.940895005
2,0.7,10.08,-24.86546773,0.993216154
2,0.7,10.14,-24.67778946,1.014959238
2,0.7,10.2,-24.78907674,1.002009241
2,0.7,10.26,-25.24269031,0.95091841
2,0.7,10.32,-26.12258526,0.859149866
2,0.7,10.38,-27.58337892,0.725985731
2,0.7,10.44,-29.91294038,0.555066536
2,0.7,10.5,-33.55672679,0.364814255
2,0.7,10.56,-36.7899554,0.251406702
2,0.7,10.62,-32.78589566,0.398681201
2,0.7,10.68,-28.10397651,0.683706386
2,0.7,10.74,-24.75698591,1.005726383
2,0.7,10.8,-22.29869197,1.335871191
2,0.7,10.86,-20.42345343,1.659548625
2,0.7,10.92,-18.95588265,1.967439949
2,0.7,10.98,-17.78694727,2.253845957
2,0.7,11.04,-16.84335949,2.515926994
2,0.7,11.1,-16.07309645,2.752985838
2,0.7,11.16,-15.43794063,2.965775071
2,0.7,11.22,-14.90922192,3.155909223
2,0.7,11.28,-14.46514546,3.325423225
2,0.7,11.34,-14.08898798,3.476473992
2,0.7,11.4,-13.76782087,3.611158247
2,0.7,11.46,-13.49158058,3.731414039
2,0.7,11.52,-13.25238121,3.838977308
2,0.7,11.58,-13.04400187,3.935371885
2,0.7,11.64,-12.86150196,4.021918089
2,0.7,11.7,-12.70093144,4.099750465
2,0.7,11.76,-12.55911144,4.169838961
2,0.7,11.82,-12.43346754,4.233010361
2,0.7,11.88,-12.3219024,4.289968308
2,0.7,11.94,-12.22269801,4.341311211
2,0.7,12,-12.13444019,4.387547804
2,0.7,12.06,-12.05596003,4.429110457
2,0.7,12.12,-11.98628821,4.466366411
2,0.7,12.18,-11.92461913,4.499627206
2,0.7,12.24,-11.87028272,4.529156546
2,0.7,12.3,-11.822722,4.555176855
2,0.7,12.36,-11.78147536,4.577874707
2,0.7,12.42,-11.74616237,4.597405347
2,0.7,12.48,-11.71647242,4.613896435
2,0.7,12.54,-11.69215568,4.627451149
2,0.7,12.6,-11.6730158,4.638150761
2,0.7,12.66,-11.65890421,4.646056777
2,0.7,12.72,-11.64971543,4.651212707
2,0.7,12.78,-11.64538355,4.653645547
2,0.7,12.84,-11.64587939,4.653367005
2,0.7,12.9,-11.65120843,4.650374545
2,0.7,12.96,-11.66140923,4.644652266
2,0.7,13.02,-11.67655245,4.636171664
2,0.7,13.08,-11.69674018,4.624892316
2,0.7,13.14,-11.72210569,4.610762515
2,0.7,13.2,-11.75281345,4.593719879
2,0.7,13.26,-11.78905943,4.573691991
2,0.7,13.32,-11.83107155,4.550597082
2,0.7,13.38,-11.87911036,4.524344809
2,0.7,13.44,-11.93346976,4.494837169
2,0.7,13.5,-11.99447773,4.461969587
2,0.7,13.56,-12.06249704,4.425632243
2,0.7,13.62,-12.13792579,4.385711684
2,0.7,13.68,-12.22119767,4.342092788
2,0.7,13.74,-12.31278177,4.294661157
2,0.7,13.8,-12.41318169,4.243306014
2,0.7,13.86,-12.52293384,4.187923674
2,0.7,13.92,-12.64260436,4.128421706
2,0.7,13.98,-12.77278443,4.064723853
2,0.7,14.04,-12.91408338,3.996775819
2,0.7,14.1,-13.06711882,3.92455201
2,0.7,14.16,-13.23250302,3.848063318
2,0.7,14.22,-13.41082448,3.767366012
2,0.7,14.28,-13.6026232,3.682571797
2,0.7,14.34,-13.80835823,3.59385905
2,0.7,14.4,-14.02836525,3.501485185
2,0.7,14.46,-14.26280219,3.405800071
2,0.7,14.52,-14.51158013,3.307260242
2,0.7,14.58,-14.77427704,3.206443559
2,0.7,14.64,-15.05003221,3.104063704
2,0.7,14.7,-15.33742065,3.000983557
2,0.7,14.76,-15.63430935,2.898226051
2,0.7,14.82,-15.93770244,2.796980423
2,0.7,14.88,-16.24359057,2.69860092
2,0.7,14.94,-16.5468314,2.604594069
2,0.7,15,-16.84110362,2.516589687
2,0.7,15.06,-17.11899095,2.43629041
2,0.7,15.12,-17.37226002,2.365395396
2,0.7,15.18,-17.59238294,2.305496742
2,0.7,15.24,-17.77131109,2.257952795
2,0.7,15.3,-17.90242893,2.223750205
2,0.7,15.36,-17.98152566,2.203373983
2,0.7,15.42,-18.00756331,2.196708192
2,0.7,15.48,-17.98303996,2.202985748
2,0.7,15.54,-17.91385727,2.220794278
2,0.7,15.6,-17.80875659,2.248130495
2,0.7,15.66,-17.67851016,2.282484908
2,0.7,15.72,-17.53508594,2.320936979
2,0.7,15.78,-17.39094814,2.360248738
2,0.7,15.84,-17.25855028,2.396959609
2,0.7,15.9,-17.14997045,2.427502934
2,0.7,15.96,-17.07655166,2.44838152
2,0.7,16.02,-17.04835148,2.456449899
2,0.7,16.08,-17.07317871,2.449345124
2,0.7,16.14,-17.15503143,2.426070458
2,0.7,16.2,-17.29191494,2.387653555
2,0.7,16.26,-17.47339559,2.337679508
2,0.7,16.32,-17.67886261,2.282391222
2,0.7,16.38,-17.878101,2.230055993
2,0.7,16.44,-18.035748,2.189515953
2,0.7,16.5,-18.11961125,2.168257391
2,0.7,16.56,-18.10982936,2.170726114
2,0.7,16.62,-18.00397669,2.197625162
2,0.7,16.68,-17.81529317,2.246420375
2,0.7,16.74,-17.5658962,2.312621206
2,0.7,16.8,-17.27939783,2.391140471
2,0.7,16.86,-16.97604946,2.477261235
2,0.7,16.92,-16.67090173,2.567110067
2,0.7,16.98,-16.37396884,2.657761257
2,0.7,17.04,-16.09124949,2.747141849
2,0.7,17.1,-15.82588035,2.83386365
2,0.7,17.16,-15.57910872,2.917051691
2,0.7,17.22,-15.35101062,2.996198205
2,0.7,17.28,-15.14098192,3.071049143
2,0.7,17.34,-14.94805772,3.141520534
2,0.7,17.4,-14.77111205,3.207638885
2,0.7,17.46,-14.60897814,3.269499693
2,0.7,17.52,-14.46051776,3.327239075
2,0.7,17.58,-14.32465855,3.381014654
2,0.7,17.64,-14.20041188,3.430992906
2,0.7,17.7,-14.08687902,3.477340921
2,0.7,17.76,-13.98325058,3.520221194
2,0.7,17.82,-13.88880232,3.559788453
2,0.7,17.88,-13.80288912,3.596187855
2,0.7,17.94,-13.72493828,3.629554101
2,0.7,18,-13.65444272,3.660011143
2,0.7,18.06,-13.59095452,3.687672276
2,0.7,18.12,-13.53407888,3.712640478
2,0.7,18.18,-13.48346865,3.7350089
2,0.7,18.24,-13.43881939,3.754861438
2,0.7,18.3,-13.399865,3.772273353
2,0.7,18.36,-13.36637373,3.787311908
2,0.7,18.42,-13.33814475,3.800037017
2,0.7,18.48,-13.31500503,3.810501881
2,0.7,18.54,-13.29680652,3.818753622
2,0.7,18.6,-13.28342371,3.824833908
2,0.7,18.66,-13.27475134,3.828779575
2,0.7,18.72,-13.27070232,3.830623237
2,0.7,18.78,-13.27120584,3.830393912
2,0.7,18.84,-13.27620558,3.828117637
2,0.7,18.9,-13.28565794,3.823818103
2,0.7,18.96,-13.29953045,3.817517303
2,0.7,19.02,-13.31780009,3.809236195
2,0.7,19.08,-13.34045169,3.798995388
2,0.7,19.14,-13.3674762,3.786815854
2,0.7,19.2,-13.39886899,3.772719673
2,0.7,19.26,-13.43462803,3.756730797
2,0.7,19.32,-13.47475197,3.738875855
2,0.7,19.38,-13.51923806,3.719184979
2,0.7,19.44,-13.56807996,3.697692668
2,0.7,19.5,-13.62126534,3.674438664
2,0.7,19.56,-13.67877332,3.649468858
2,0.7,19.62,-13.7405717,3.622836198
2,0.7,19.68,-13.80661395,3.594601607
2,0.7,19.74,-13.87683604,3.56483488
2,0.7,19.8,-13.95115299,3.533615564
2,0.7,19.86,-14.02945531,3.501033788
2,0.7,19.92,-14.11160518,3.467191031
2,0.7,19.98,-14.19743263,3.432200799
2,0.7,20.04,-14.28673152,3.396189193
2,0.7,20.1,-14.37925564,3.35929533
2,0.7,20.16,-14.4747149,3.321671588
2,0.7,20.22,-14.57277178,3.283483653
2,0.7,20.28,-14.6730382,3.244910319
2,0.7,20.34,-14.77507301,3.206143018
2,0.7,20.4,-14.87838029,3.167385053
2,0.7,20.46,-14.98240875,3.128850496
2,0.7,20.52,-15.08655244,3.090762729
2,0.7,20.58,-15.19015303,3.053352632
2,0.7,20.64,-15.29250401,3.016856381
2,0.7,20.7,-15.39285684,2.981512897
2,0.7,20.76,-15.49042942,2.947560945
2,0.7,20.82,-15.58441674,2.915235942
2,0.7,20.88,-15.67400384,2.884766525
2,0.7,20.94,-15.75838071,2.856370959
2,0.7,21,-15.83675886,2.8302535
2,0.7,21.06,-15.90838904,2.806600812
2,0.7,21.12,-15.97257928,2.785578582
2,0.7,21.18,-16.02871255,2.767328466
2,0.7,21.24,-16.07626307,2.751965488
2,0.7,21.3,-16.11481037,2.739576026
2,0.7,21.36,-16.14405032,2.73021647
2,0.7,21.42,-16.1638024,2.723912625
2,0.7,21.48,-16.17401282,2.720659881
2,0.7,21.54,-16.1747533,2.72042414
2,0.7,21.6,-16.16621571,2.723143453
2,0.7,21.66,-16.14870286,2.728730264
2,0.7,21.72,-16.12261626,2.737074163
2,0.7,21.78,-16.08844144,2.748045002
2,0.7,21.84,-16.04673192,2.76149623
2,0.7,21.9,-15.99809249,2.777268323
2,0.7,21.96,-15.94316278,2.795192162
2,0.7,22.02,-15.88260176,2.815092264
2,0.7,22.08,-15.81707356,2.836789768
2,0.7,22.14,-15.74723521,2.860105123
2,0.7,22.2,-15.67372624,2.884860428
2,0.7,22.26,-15.59716042,2.910881417
2,0.7,22.32,-15.51811944,2.937999065
2,0.7,22.38,-15.43714843,2.966050865
2,0.7,22.44,-15.35475316,2.99488176
2,0.7,22.5,-15.27139868,3.02434479
2,0.7,22.56,-15.18750908,3.054301475
2,0.7,22.62,-15.10346827,3.084621977
2,0.7,22.68,-15.01962149,3.115185064
2,0.7,22.74,-14.93627732,3.145877932
2,0.7,22.8,-14.85371017,3.176595892
2,0.7,22.86,-14.77216288,3.207241965
2,0.7,22.92,-14.69184957,3.237726409
2,0.7,22.98,-14.61295846,3.267966186
2,0.7,23.04,-14.53565468,3.297884402
2,0.7,23.1,-14.46008299,3.327409729
2,0.7,23.16,-14.38637038,3.356475814
2,0.7,23.22,-14.31462856,3.385020697
2,0.7,23.28,-14.24495625,3.412986239
2,0.7,23.34,-14.17744131,3.440317563
2,0.7,23.4,-14.11216273,3.466962522
2,0.7,23.46,-14.04919242,3.492871191
2,0.7,23.52,-13.98859684,3.517995397
2,0.7,23.58,-13.93043852,3.54228827
2,0.7,23.64,-13.87477732,3.565703846
2,0.7,23.7,-13.82167165,3.588196704
2,0.7,23.76,-13.77117944,3.609721651
2,0.7,23.82,-13.72335904,3.630233458
2,0.7,23.88,-13.67826992,3.649686651
2,0.7,23.94,-13.63597324,3.668035367
2,0.7,24,-13.59653224,3.685233277
2,0.7,24.06,-13.56001245,3.701233585
2,0.7,24.12,-13.52648179,3.715989116
2,0.7,24.18,-13.49601036,3.729452497
2,0.7,24.24,-13.46867013,3.741576441
2,0.7,24.3,-13.44453434,3.752314147
2,0.7,24.36,-13.42367663,3.761619824
2,0.7,24.42,-13.40616997,3.769449338
2,0.7,24.48,-13.39208527,3.775761011
2,0.7,24.54,-13.38148967,3.780516538
2,0.7,24.6,-13.37444454,3.783682063
2,0.7,24.66,-13.37100316,3.785229373
2,0.7,24.72,-13.37120809,3.785137214
2,0.7,24.78,-13.37508827,3.783392706
2,0.7,24.84,-13.38265585,3.779992823
2,0.7,24.9,-13.39390281,3.774945902
2,0.7,24.96,-13.40879749,3.768273126
2,0.7,25.02,-13.42728111,3.760009931
2,0.7,25.08,-13.44926434,3.750207256
2,0.7,25.14,-13.47462419,3.738932576
